ue_index,is_attested,variance_metric
110,1,0.9966208070589003
111,1,1.0043111199929062
112,1,1.0087625525995272
113,1,0.9984950660139804
114,1,0.9989310244992209
115,1,1.0095117630527433
116,1,1.0165633173832935
117,1,1.0388281003385684
118,1,1.0198240684927415
119,1,0.9801320404474756
120,1,1.0017603080879345
121,1,0.9688183595865716
122,1,1.0233392718534031
123,1,1.0007875375162334
124,1,1.0043918183564249
125,1,0.9660935009727911
126,1,1.0130206098606482
127,1,1.0141235626000262
128,1,0.9783572709065049
129,1,0.97275590131691
130,1,0.9772658780801099
131,1,1.0106981997043494
132,1,0.9957100272176488
133,1,0.9815027828509635
134,1,0.9660655284244934
135,1,0.970026629753415
136,1,0.9767201255946407
137,1,1.0116434792309748
138,1,0.9800546080264567
139,1,1.0106814776181527
140,1,0.9737071342486039
141,1,1.0034460135290557
142,1,1.0249092293425213
143,1,1.0092649038713384
144,1,0.9867208907388914
145,1,0.9491579683521713
146,1,0.978340107913516
147,1,0.997827054817945
148,1,1.0556959556611867
149,1,0.9732436068246867
150,1,1.0121150983636333
151,1,1.0100593434938523
152,1,0.9836293241638692
153,1,0.980216499752015
154,1,1.0098950114957335
155,1,0.9929250137740847
156,1,1.009237106682362
157,1,1.020357696832034
158,1,1.0076779519740202
159,1,0.9710759864063502
160,1,1.0135375470525823
161,1,1.016109740994489
162,1,0.9795956767995484
163,1,1.0082991595306705
164,1,1.0076182013389536
165,1,0.9976111738036386
166,1,0.9721601291623947
167,1,0.9693321833512749
168,1,1.013887740258564
169,1,0.9662643246092952
170,1,0.9948342205331512
171,1,0.9658792614214923
172,1,0.9866431526300681
173,1,0.9734529881538128
174,1,0.9731923656859387
175,1,0.9686531538316705
176,1,0.9980590216570183
177,1,0.9552494264040023
178,1,1.0033848409561954
179,1,0.9764635580456683
180,1,0.9793864338450659
181,1,0.9754979877058326
182,1,0.9655369712184478
183,1,0.9947410465466927
184,1,1.0176086965538889
185,1,1.0157679264730513
186,1,0.9872915296519572
187,1,0.99280294180279
188,1,1.023362622634151
189,1,0.9848687387340377
190,1,1.0104679637868121
191,1,0.9774275722876495
192,1,0.9743352510211067
193,1,0.983661792948247
194,1,0.9912717075927585
195,1,0.9728739026455647
196,1,1.025561753375225
197,1,0.9916545376027552
198,1,0.9974733764339319
199,1,0.9878764532088564
200,1,0.9695858506379342
201,1,0.9827449143651573
202,1,0.9803593683122166
203,1,1.001275708035239
204,1,1.0147808077631988
205,1,0.9465012566523829
206,1,1.0364523362467415
207,1,1.0175775598289187
208,1,0.9454394749450737
209,1,1.0110536965485322
210,1,0.9851629602930483
211,1,0.9933868827767318
212,1,1.012651754441954
213,1,0.9890154942969828
214,1,0.9998585309680108
215,1,0.9810368673569578
216,1,0.9485924831438131
217,1,0.975826682274256
218,1,0.9735549728335146
219,1,0.9869348750805491
220,1,0.9837057196381633
221,1,0.9694079346152102
222,1,0.9981902839436643
223,1,1.0573711368275556
224,1,1.0039199986496616
225,1,1.0122900532746903
226,1,0.9953314626261717
227,1,1.0412715771308418
228,1,0.9857357144283717
229,1,0.9873666921384247
230,1,0.9973328866144211
231,1,1.0215971229330845
232,1,0.9540368122929307
233,1,1.0086335080173738
234,1,1.010305932774835
235,1,1.0108484223177026
236,1,1.0111167968992165
237,1,0.9921414174137454
238,1,1.0063174593799127
239,1,1.0007209815682279
240,1,0.9605038425792856
241,1,0.990158376899204
242,1,1.0075352077135924
243,1,1.0042055802853729
244,1,0.9895057732222359
245,1,1.0387120311212934
246,1,1.0025485852393419
247,1,1.0288787385452123
248,1,1.033171347733841
249,1,0.9906180799995884
250,1,1.0009051649708733
251,1,1.0372592886579326
252,1,0.9848615733219129
253,1,1.0108873126664262
254,1,1.0205394080769328
255,1,0.9913797501161452
256,1,1.0242218649925265
257,1,1.0012114574743398
258,1,1.0233823045374217
259,1,0.9742079345831102
260,1,0.9874243644266245
261,1,0.985440422544054
262,1,1.029260737618754
263,1,0.9954274451939812
264,1,0.9915894554584931
265,1,1.0020301394628304
266,1,1.038748215069485
267,1,0.9921776801123272
268,1,0.9957108628054089
269,1,0.9835367477997681
270,1,0.9857588902372753
271,1,1.0122432601284088
272,1,0.9584122358392961
273,1,1.0175143358211838
274,1,0.98745314009826
275,1,0.9818378251375632
276,1,0.992720371289562
277,1,1.0115865815624534
278,1,0.989414126088873
279,1,1.0389484674888319
280,1,0.968028816968914
281,1,0.9849089174353443
282,1,0.9805292519160496
283,1,1.038500191074679
284,1,1.028793690544806
285,1,1.0274892613797766
286,1,1.0204729120380922
287,1,1.013664275434539
288,1,1.0284637093468756
289,1,0.9879287248404217
290,1,0.9946950048739878
291,1,1.004319921308276
292,1,1.0263226990099719
293,1,0.9449390077079323
294,1,0.9642985236685706
295,1,0.9893133527795214
296,1,1.0000087651760985
297,1,0.9906375884062791
298,1,1.0173312005496713
299,1,1.0112204485568759
300,1,0.9915571122809195
301,1,0.9843845690474612
302,1,1.0254926786083234
303,1,1.006174878535906
304,1,0.9739297232816545
305,1,1.0259320894710109
306,1,1.006661472745982
307,1,0.9666290109114517
308,1,1.0041128327547542
309,1,1.018023889279506
310,1,1.00490161329587
311,1,1.0293952405613722
312,1,0.9738089347734975
313,1,1.0326304995437618
314,1,1.0181435876494085
315,1,0.9925306820259507
316,1,0.9775891815292466
317,1,0.9855593173460173
318,1,0.979817165256859
319,1,0.9890713733923715
320,1,1.0187209629715832
321,1,1.0028010981399598
322,1,0.9829044942781063
323,1,1.0049247953051164
324,1,0.9864471754938083
325,1,1.0017418427202642
326,1,1.0237823828387551
327,1,1.0339153385578173
328,1,1.0043910076207503
329,1,0.988247643079258
330,1,1.04102744154587
331,1,1.019080755563936
332,1,0.9601264158093648
333,1,0.9647784946340813
334,1,0.9657639001974552
335,1,0.9843376586133469
336,1,1.0018826666364407
337,1,1.0098861736533509
338,1,1.0127853578983432
339,1,0.9268383664182281
340,1,0.997633652816631
341,1,0.9826166796554523
342,1,1.0092370315647714
343,1,1.0186388231081474
344,1,0.970578503655066
345,1,0.9779793950485218
346,1,0.9684996655953733
347,1,0.9381610075529249
348,1,0.9864497192450594
349,1,1.0058638672119715
350,1,1.0348635837186222
351,1,0.996237096222175
352,1,0.9914431394278606
353,1,1.0140475250990846
354,1,1.04246199594294
355,1,1.0056212887359255
356,1,1.007468495846733
357,1,1.0190522521002283
358,1,1.0274007330274955
359,1,1.0201804823629335
360,1,0.979035249819014
361,1,1.0115673457413705
362,1,0.9996826361984963
363,1,0.942536011484344
364,1,1.0105224131075605
365,1,0.956754479669684
366,1,1.0384647358653134
367,1,0.9888193906875191
368,1,1.0225723854235047
369,1,0.990824092216258
370,1,0.9716349127293885
371,1,0.9881873077366792
372,1,0.9807516659901406
373,1,1.0025446954659916
374,1,0.9760573053282755
375,1,0.9873846013169917
376,1,0.9959744586614556
377,1,1.0144048033525392
378,1,0.9661502164780152
379,1,0.9689386579313295
380,1,1.013050479016078
381,1,1.0049116511695535
382,1,1.0116744098649806
383,1,1.0101126029283278
384,1,0.9807172375180163
385,1,1.010149585398497
386,1,0.9878847396965249
387,1,1.0166285170127107
388,1,0.9748001187039956
389,1,1.0420330519732663
390,1,1.012508714704194
391,1,1.0221212295334259
392,1,1.0373637097531185
393,1,1.0095247829556848
394,1,0.9432846623255214
395,1,1.0191711407595712
396,1,1.0405051599941915
397,1,0.9637470483206299
398,1,1.04133552130742
399,1,1.026714365600921
400,1,1.005454868600893
401,1,1.003789867498085
402,1,1.0408999595422246
403,1,1.005069907911734
404,1,0.9878284959953656
405,1,0.9859212627649461
406,1,1.0109516220077055
407,1,0.9955095233119964
408,1,0.9948608914287309
409,1,1.0142647181478068
410,1,0.9493911149865597
411,1,0.9471763351124209
412,1,0.9386630717745686
413,1,1.0157230098435932
414,1,1.0009527471480095
415,1,1.0495858827893427
416,1,0.9514766930126646
417,1,0.9683549994908708
418,1,0.9739993253103171
419,1,1.0040332236299532
420,1,0.9984030363393982
421,1,0.9988454225642367
422,1,1.0061852389389736
423,1,1.0083279194039234
424,1,1.028424898446093
425,1,1.0115557258086396
426,1,1.0075286854518024
427,1,1.021412605980475
428,1,1.0024604792801357
429,1,0.9866782426108935
430,1,1.01160527062478
431,1,1.0062330295145292
432,1,0.9709924255629873
433,1,1.0014652350293498
434,1,0.9630701478953481
435,1,0.998557785418108
436,1,0.9998389131413019
437,1,1.012761626957724
438,1,1.012613645355753
439,1,0.9869258499840114
440,1,1.0133622743804231
441,1,1.0098908001626703
442,1,0.9893378380002811
443,1,1.0116476196927084
444,1,1.021965536426569
445,1,1.019678631712507
446,1,1.0052667282423755
447,1,0.9974367140191644
448,1,0.9893119924785934
449,1,1.0269821047349355
450,1,1.0104754049029545
451,1,1.000280036634904
452,1,1.0491966050594743
453,1,0.9609096705109887
454,1,1.043330207376686
455,1,0.9643980354086132
456,1,0.9894689686054061
457,1,0.9654627044075075
458,1,0.9888689658304951
459,1,1.0319272813019493
460,1,0.9916400694952037
461,1,0.9929940316114281
462,1,0.9906535260436273
463,1,1.025666709827144
464,1,1.0242808727109396
465,1,1.0297487556699543
466,1,0.9854622025589894
467,1,1.01628273903527
468,1,1.0034888355269433
469,1,1.023762755835123
470,1,0.9804545662214118
471,1,1.0039889748951272
472,1,1.0145162133686727
473,1,0.9980761600698121
474,1,0.9961461133613322
475,1,0.9908728046129577
476,1,0.9705472371763688
477,1,0.999375986636168
478,1,0.9963296800716733
479,1,0.9775953521754728
480,1,0.9976928385735224
481,1,1.0013818577453153
482,1,0.97668541232763
483,1,1.0009383565836136
484,1,0.9960402116598127
485,1,0.934581846618611
486,1,1.0207195028928318
487,1,0.9835026004068319
488,1,1.0502551841446857
489,1,1.0179828782243736
490,1,0.9748849461395676
491,1,0.9912361023965434
492,1,0.9726083793859865
493,1,0.9828786547896431
494,1,0.9853930333347279
495,1,1.0340920232865078
496,1,0.9852843364262321
497,1,1.0533705948741623
498,1,0.9803385135382462
499,1,0.9990760810973848
500,1,1.0071273014376334
501,1,1.0052886622595918
502,1,0.9973563193611289
503,1,0.9986962735176063
504,1,1.0472043616411975
505,1,0.9930184587523411
506,1,0.9900967160883722
507,1,0.9939832337893559
508,1,0.986004820493954
509,1,1.0067019791282454
510,1,0.9973560216291502
511,1,0.9760352896430848
512,1,0.9748005858596764
513,1,0.9870284480371322
514,1,1.0311091006474726
515,1,0.9467236381243886
516,1,1.0097284625814407
517,1,1.0046054809765488
518,1,0.9980383259283043
519,1,1.0045216676254631
520,1,0.9705613310154751
521,1,1.0281111075992704
522,1,0.9898665571530105
523,1,1.004254623639475
524,1,1.0054128854233193
525,1,0.9876840466928246
526,1,1.0278168701784254
527,1,0.9913749936468544
528,1,0.9847493383913835
529,1,1.0084254868537692
530,1,1.0440953995321411
531,1,1.0137526337977518
532,1,0.9980718072887846
533,1,0.9606028645170565
534,1,1.0210343348433564
535,1,0.9869432798718646
536,1,1.0000624468608816
537,1,1.0207660306373145
538,1,1.0263866374303174
539,1,1.0185227580142142
540,1,0.9849171209171678
541,1,1.0081055243841754
542,1,0.9951634147207161
543,1,0.9989434948706057
544,1,0.9480923976956481
545,1,0.9683207720840582
546,1,0.9937103369108096
547,1,0.9780832862772976
548,1,1.0026657289698793
549,1,0.996312992922766
550,1,0.9749170256434951
551,1,1.0307799665436659
552,1,0.9936889773317993
553,1,0.9798902994470422
554,1,1.0167839116850885
555,1,1.0159811406742223
556,1,0.974923276529676
557,1,0.96618478094655
558,1,0.9713933039281356
559,1,0.9770089452724514
560,1,1.0169144137912498
561,1,1.000459708040858
562,1,0.9743846714051957
563,1,0.9880245570713544
564,1,1.0152860690221386
565,1,0.9753316467268214
566,1,1.0366233704793846
567,1,1.0204229214135843
568,1,1.0111332614519855
569,1,0.9537867306851828
570,1,0.9386460159121057
571,1,0.9998419718223994
572,1,0.9971548355077409
573,1,1.0298770365951857
574,1,0.9653028062528414
575,1,1.0427507949859145
576,1,0.9880912423147683
577,1,0.9780477050864479
578,1,1.0132762364531918
579,1,0.9754800000838096
580,1,1.0426973029783668
581,1,1.0095801357954928
582,1,0.9788456625790813
583,1,0.9991383189444449
584,1,0.9900140266616427
585,1,1.0155905435031098
586,1,1.0170478610040607
587,1,1.0115203384709752
588,1,1.0346699461266975
589,1,0.9820815322551422
590,1,1.0112718074076454
591,1,1.0165622393469724
592,1,1.0192566045314544
593,1,0.9743916389797735
594,1,1.000669278630488
595,1,1.030885768001797
596,1,1.0078743230948102
597,1,1.0130350319460844
598,1,0.9847906495220033
599,1,0.9608162094807183
600,1,1.0051783463650068
601,1,0.9870520624701699
602,1,1.0225066086283228
603,1,1.0108151648820232
604,1,0.9949532432640521
605,1,1.009542415740232
606,1,1.0381604439745808
607,1,0.9807038065765651
608,1,1.0420932605894486
609,1,1.0284531121375367
610,1,1.0119260569411033
611,1,1.0046849314817294
612,1,0.9429702605220945
613,1,1.0167073292070739
614,1,0.9677273773525953
615,1,1.025044504026763
616,1,0.9659256139481268
617,1,0.9956217100418544
618,1,0.9865601031749225
619,1,0.9874846001646748
620,1,1.04330380864846
621,1,1.0236326080873406
622,1,1.064657789674691
623,1,0.9423111358112929
624,1,0.9996858467572634
625,1,1.0087774082147858
626,1,0.9766515768167321
627,1,1.009335226361505
628,1,1.0306197580683703
629,1,0.9852218906794896
630,1,1.0034808570277889
631,1,1.0235263119261138
632,1,0.9725653998906978
633,1,1.0208566166251396
634,1,0.9813939707812326
635,1,1.023947895839599
636,1,0.9939346206650008
637,1,0.9809661799796782
638,1,0.9817166909688494
639,1,0.980020232279697
640,1,0.9885510746670969
641,1,0.9621938444607989
642,1,1.0004193762152385
643,1,1.0188442362679335
644,1,1.0567818228923127
645,1,1.0187234301671486
646,1,0.9618825822050169
647,1,0.9907561479824877
648,1,0.9865257790244231
649,1,0.969909116834269
650,1,0.98706441660992
651,1,0.9912476929163804
652,1,1.0371479356863635
653,1,0.9954083804912375
654,1,0.9416924807541147
655,1,0.9646250729880474
656,1,0.9403766586960688
657,1,1.0123518876934656
658,1,0.9818258995429783
659,1,0.9779689805330412
660,1,0.9833710934157693
661,1,0.9937915824551017
662,1,0.982742086846177
663,1,0.997560242252188
664,1,0.9708059949729289
665,1,1.0229395092131002
666,1,1.004484351541523
667,1,1.052818109299274
668,1,0.9966909061515291
669,1,1.0207156668985808
670,1,1.0230395916989197
671,1,0.9835703217702886
672,1,0.9695978103383094
673,1,0.9983687416200279
674,1,0.9708049687126344
675,1,0.9830727121586734
676,1,0.999563610157722
677,1,1.003566569745631
678,1,1.005466301692838
679,1,1.0034469372220634
680,1,0.9827758979615191
681,1,0.991294802839771
682,1,0.9804415935256204
683,1,1.0155219122150492
684,1,1.0097474143473975
685,1,0.9744899635058308
686,1,1.0231175194518767
687,1,1.005397872959402
688,1,0.9801034420382135
689,1,1.0011549391385164
690,1,0.994445622534278
691,1,1.0008726463822457
692,1,1.0279403787150359
693,1,0.9944462728565743
694,1,1.0018652906664127
695,1,0.9982599720590203
696,1,1.0227355756583645
697,1,1.0033251433408485
698,1,1.022186215714001
699,1,0.9903542949534285
700,1,0.9234535646683283
701,1,1.0072411210444148
702,1,1.0292500858267213
703,1,0.9947731202929094
704,1,0.996910122448188
705,1,1.0487144036513794
706,1,0.9937720895933885
707,1,1.0284359142428565
708,1,0.9723041584301582
709,1,0.9767037624194205
710,1,1.0246304893272957
711,1,0.9918049835418835
712,1,1.0192142247235267
713,1,1.017836815713522
714,1,1.0223103680802017
715,1,1.02139201022613
716,1,1.0289608458744872
717,1,0.9669356476483395
718,1,1.009453748258324
719,1,0.9935221059869764
720,1,1.0294542045446813
721,1,0.9880742675545412
722,1,0.9895935697058318
723,1,1.0158722278727668
724,1,1.0080833695886937
725,1,1.0136979208746115
726,1,0.943334030570151
727,1,0.9596206670710858
728,1,0.9902005970165656
729,1,1.0133082249217968
730,1,0.9753337436044153
731,1,1.0283178159375557
732,1,1.0054915040400374
733,1,0.9886879709052088
734,1,1.0399080652577655
735,1,1.0041814149332862
736,1,0.9796329619727657
737,1,1.0347636921967047
738,1,0.9501011428716415
739,1,0.9673189692158914
740,1,1.041163697421594
741,1,1.010022973747091
742,1,0.9971492720575802
743,1,0.9811056180549894
744,1,1.000452816405878
745,1,1.0019926060187325
746,1,1.0424608020011807
747,1,0.9918852334816786
748,1,0.9559755587359362
749,1,1.005589295664529
750,1,1.0240514448994897
751,1,0.9912740250127224
752,1,0.9715316491315648
753,1,1.0341524875642842
754,1,1.015926967408057
755,1,1.0031682445118855
756,1,1.0190189614159006
757,1,1.0260530114402828
758,1,1.016132547373109
759,1,1.0243487809024798
760,1,0.9874801279819684
761,1,1.0061272101199585
762,1,1.012956286231312
763,1,0.9967236723738895
764,1,0.975215143610012
765,1,0.9745421887373309
766,1,1.0275791162300252
767,1,0.9828131481705957
768,1,1.0114590795805796
769,1,0.9949076243615104
770,1,0.9950580113488714
771,1,0.9669377851017458
772,1,0.9529281199142978
773,1,1.0221850394142418
774,1,0.9675795326614259
775,1,1.0040959338204472
776,1,1.0021508092803102
777,1,1.0035289189389192
778,1,1.0231500295611677
779,1,1.0013922462136742
780,1,0.995892475733843
781,1,0.9621457382792471
782,1,0.9908329304072983
783,1,1.0112776508034795
784,1,0.9665306213440993
785,1,0.9807736810741542
786,1,1.0368177751334398
787,1,0.9769650585062759
788,1,0.9971997826993766
789,1,1.0188236128223849
790,1,0.9916017355645144
791,1,1.04286693724132
792,1,0.9682933501980523
793,1,1.0016738781125467
794,1,0.9976392011857677
795,1,0.9822687136816283
796,1,1.0052804342122206
797,1,0.9990573746528023
798,1,0.9928768753711726
799,1,0.9878078733535683
800,1,0.9692470117930003
801,1,0.9795436263772996
802,1,1.0320640057022759
803,1,1.008164843955743
804,1,1.012728004985619
805,1,0.9914707047082904
806,1,1.0036636103378291
807,1,0.9899724980092601
808,1,0.9742403281058593
809,1,1.0043345706549747
810,1,1.0383737819201688
811,1,0.9945919520265771
812,1,1.007164200920001
813,1,0.9959098354468339
814,1,0.95496927737742
815,1,0.9756108147169331
816,1,1.0107945700206549
817,1,0.9828259939390542
818,1,0.9341720800848653
819,1,0.9973919401177517
820,1,0.9970248981263965
821,1,0.9692677482323153
822,1,1.0533593015133271
823,1,1.0177820972906648
824,1,1.0503152238397846
825,1,1.0163622819386138
826,1,0.9903133406353359
827,1,0.9592601724844229
828,1,1.0057426919247483
829,1,0.9910080245585573
830,1,0.9695655800568256
831,1,1.054988124045205
832,1,1.0322340641512386
833,1,1.0057607434926454
834,1,1.0485848745793387
835,1,1.0279740474171732
836,1,0.9570246832219708
837,1,0.9447835651099038
838,1,1.0112934235797144
839,1,1.0206713648485173
840,1,1.043446544792666
841,1,1.0133783085401065
842,1,1.0203344162240937
843,1,0.9950899722950507
844,1,1.021000627414062
845,1,1.014994800034039
846,1,0.9821792465750173
847,1,1.019844828970143
848,1,0.988305574424615
849,1,1.0101898520172163
850,1,0.9871771635053582
851,1,1.0647449158549516
852,1,1.0413542899930714
853,1,0.9819046738182698
854,1,0.9912257242652105
855,1,0.9872225121321173
856,1,1.0050108877812263
857,1,1.0332999320738427
858,1,0.9806305885824192
859,1,1.0089360932557445
860,1,0.9594065391680145
861,1,0.9980240082590475
862,1,0.9982262608053091
863,1,1.0041417555501229
864,1,0.9992359151612059
865,1,1.0055098358512609
866,1,0.9577691876456567
867,1,1.0085733015484635
868,1,1.0139494258317159
869,1,0.9859351401892217
870,1,1.0351602618787452
871,1,0.9904715372529876
872,1,0.9969690571986135
873,1,1.0134002773891897
874,1,1.017513806144147
875,1,0.9727709504269336
876,1,0.975552862397225
877,1,0.9979849453692726
878,1,1.0504541474044329
879,1,1.0065215149310334
880,1,1.0081393639900154
881,1,0.9777284986465139
882,1,0.9744548481167473
883,1,1.0019174104133979
884,1,0.9720975892021801
885,1,1.030338084643769
886,1,0.9966168662008461
887,1,1.027438268076967
888,1,0.9821439568577873
889,1,1.034021466741852
890,1,0.9639200363025482
891,1,1.0280316044269138
892,1,0.9881948934193291
893,1,0.9994784444496226
894,1,0.9917250771050963
895,1,1.0209878921452085
896,1,0.9942200371609026
897,1,0.9698852641584794
898,1,1.0015089930787708
899,1,0.9857151274931985
900,1,0.9708916033188189
901,1,0.993563363306368
902,1,0.9634500909328708
903,1,0.9677076346972974
904,1,1.032011705791579
905,1,0.9702048898367316
906,1,0.9895252548046285
907,1,0.9958311002289443
908,1,1.01337304410938
909,1,1.0043218243359018
910,1,0.9709409285583245
911,1,0.9794229586962211
912,1,0.9696664200458741
913,1,1.0119119653619688
914,1,1.0135168743040277
915,1,1.034253729452863
916,1,1.0115223544335188
917,1,0.9799567775403579
918,1,1.0159818747542486
919,1,1.0005767048610275
920,1,1.0472795625822249
921,1,1.0075437230204969
922,1,1.010711680183161
923,1,0.9924113509956051
924,1,1.0218899481153503
925,1,0.996753529061043
926,1,0.9995120057595548
927,1,0.9889873098098081
928,1,1.026759340326101
929,1,0.994911507631109
930,1,0.9814396224949586
931,1,0.9835569802622951
932,1,0.9847765200865313
933,1,1.002913970153446
934,1,0.9848283075659746
935,1,1.0075389734077709
936,1,1.008420326189371
937,1,1.0037328540039385
938,1,0.9867178822833605
939,1,0.9846695869392653
940,1,0.9957478182510386
941,1,1.011706292511595
942,1,0.970265569207769
943,1,1.0077265784591418
944,1,0.9389823899821168
945,1,0.9645865909120975
946,1,0.981861179078294
947,1,0.9858213815007708
948,1,0.9864771152132522
949,1,1.024725347062572
950,1,0.992160086306472
951,1,1.0231654876117848
952,1,1.0222124440080296
953,1,0.9919519887860689
954,1,1.0099624126015196
955,1,1.031638669412282
956,1,0.9912745991126295
957,1,1.0103764662186356
958,1,1.0243563714359305
959,1,1.0142883209205575
960,1,0.993097827313285
961,1,1.0116847469144978
962,1,0.9758786266007928
963,1,0.9678566717714393
964,1,0.9961628872659978
965,1,0.9877243015659907
966,1,1.0223640920649157
967,1,1.018816834623506
968,1,0.9813188676143753
969,1,1.0082929228075623
970,1,0.9892685241254479
971,1,0.9619244449138722
972,1,0.9820705672516548
973,1,0.986046056940726
974,1,1.0242895228179243
975,1,0.9798050995167313
976,1,0.9879044592828817
977,1,1.0125762830376666
978,1,1.0009267073837302
979,1,1.0185565398992185
980,1,0.968440804218607
981,1,1.0341569960867656
982,1,1.0192500789015142
983,1,1.0012474422463562
984,1,1.0189200770737359
985,1,1.0356435077427057
986,1,0.9769190769740601
987,1,1.0319183950681154
988,1,0.9684863393284389
989,1,1.0217031768917022
990,1,0.9772252884953722
991,1,1.021540435241155
992,1,0.9863924269693247
993,1,1.0186170233602792
994,1,1.0341081943067276
995,1,0.9940911860554954
996,1,1.045395177018527
997,1,0.9574845989140964
998,1,0.9858862841002792
999,1,1.0328925341588755
1000,1,0.9995224850916821
1001,1,0.9739657553423434
1002,1,1.0306998707068482
1003,1,1.0047686727648937
1004,1,1.0007964441647783
1005,1,1.0138163985659427
1006,1,0.9863763893786185
1007,1,0.9875328076893484
1008,1,0.9890030614432375
1009,1,1.0221365563911622
1010,1,0.9757337776465999
1011,1,0.9957192135175875
1012,1,0.9807954659750178
1013,1,0.9767351400033971
1014,1,0.9905110838283402
1015,1,0.9942059941309602
1016,1,0.9717164114891684
1017,1,1.009154461025598
1018,1,0.9623521776897568
1019,1,1.0395052783219756
1020,1,1.0121739326837593
1021,1,1.007753293516373
1022,1,1.012376446344372
1023,1,1.0308297355249325
1024,1,1.0085501414892504
1025,1,1.0233004688660856
1026,1,0.9739231011792935
1027,1,1.0036766112988584
1028,1,0.9947309515121359
1029,1,0.988076529434555
1030,1,1.0292249762832602
1031,1,0.9456370185792016
1032,1,0.9650333121347586
1033,1,1.0037310422023202
1034,1,0.9930649064647916
1035,1,1.0351731547042449
1036,1,1.0289805082468333
1037,1,1.0050142035554606
1038,1,1.0228891900704504
1039,1,1.0283267780211147
1040,1,0.9437261829246185
1041,1,0.9936629626052288
1042,1,0.9821280046602853
1043,1,0.964973036782625
1044,1,0.9641299406049733
1045,1,1.0266357406402962
1046,1,0.9787275057462789
1047,1,1.0168558350172183
1048,1,1.013073226615078
1049,1,0.9889257406906244
1050,1,0.994135016382983
1051,1,0.9973150722968608
1052,1,1.0054576684667742
1053,1,0.9974166184507122
1054,1,0.9953183923084217
1055,1,1.0174076712211635
1056,1,1.0165421529874643
1057,1,1.0169165404271543
1058,1,0.9870821895516881
1059,1,1.0128497852957774
1060,1,0.9612204694795156
1061,1,0.9872362228778705
1062,1,1.0291341988123386
1063,1,0.9642962949837618
1064,1,0.970988963697682
1065,1,0.9834809397718859
1066,1,0.9926680574525896
1067,1,0.9973670720214453
1068,1,1.0260472114766515
1069,1,0.9862851886009428
1070,1,0.9883587670013284
1071,1,1.0040583686395417
1072,1,0.9754807094419947
1073,1,0.9849438424118387
1074,1,0.9685456526316755
1075,1,1.0583290019662444
1076,1,1.0018611777495297
1077,1,0.9505437856346622
1078,1,0.9943139046980269
1079,1,1.0468857888705208
1080,1,1.0053158564212785
