scenario,draw,npv_usd
base,505,15359296.860263715
base,506,12826617.086145159
base,507,8798397.67474027
base,508,13247431.984114291
base,509,14221150.023723975
base,510,13621974.471070325
base,511,11457200.935447183
base,512,12125775.014590984
base,513,11817872.015528115
base,514,13110277.342228992
base,515,8283302.781034253
base,516,13371294.626691021
base,517,15876596.418704487
base,518,17470922.98437465
base,519,15362299.599627031
base,520,10537379.36799868
base,521,12891480.269801026
base,522,11238939.016388977
base,523,17425859.5304017
base,524,11103996.466910774
base,525,12959671.126980234
base,526,12885627.356536623
base,527,9673137.703426223
base,528,18325612.925087668
base,529,15537029.861364683
base,530,13374006.254896348
base,531,18269801.106681116
base,532,17640052.56061258
base,533,15771757.024708614
base,534,9660962.494959045
base,535,9266541.683980096
base,536,14501270.238413105
base,537,12939097.614289625
base,538,10490719.234675562
base,539,16503932.810960907
base,540,13153407.32443767
base,541,10225617.946103795
base,542,9236207.984349616
base,543,7869494.851990867
base,544,14336438.384695506
base,545,13571814.639516752
base,546,15843026.179811604
base,547,9064556.908888847
base,548,9198694.564453015
base,549,12616324.559792902
base,550,9865716.067567395
base,551,18280857.47605979
base,552,8391698.080874685
base,553,9045617.981228836
base,554,10206285.845484907
base,555,7325399.138337825
base,556,5733291.9186100345
base,557,14328658.289199457
base,558,8885642.504972536
base,559,13727333.401990097
base,560,12776659.446751617
base,561,10485067.431139916
base,562,7427215.081459223
base,563,19547140.677742623
base,564,17663530.916169435
base,565,13344786.634280944
base,566,16500794.118009435
base,567,8771416.772688271
base,568,12187770.74890338
base,569,19934710.219101947
base,570,6850753.072867925
base,571,9925976.29118048
base,572,13692783.446478732
base,573,9600742.297106816
base,574,10304175.94019605
base,575,11732701.217982477
base,576,11604764.46347014
base,577,11411335.218881443
base,578,11490955.15983858
base,579,6647869.000059317
base,580,11673607.14371114
base,581,13544739.86969609
base,582,16056007.574899301
base,583,14228521.632161133
base,584,11301630.042471955
base,585,16249688.5129428
base,586,13111212.671624232
base,587,17855057.685074836
base,588,14904321.534053275
base,589,14322144.764780851
base,590,13609480.628359823
base,591,12084324.150234612
base,592,12238486.605130803
base,593,15795214.938563596
base,594,8186311.904737518
base,595,5527494.991597084
base,596,15539743.648202071
base,597,14753132.178996954
base,598,8897626.538052378
base,599,11802631.604748849
base,600,10914024.688777007
base,601,14506753.972814374
base,602,17801000.962363757
base,603,15565118.430836838
base,604,13990103.043927003
base,605,12072045.387695497
base,606,8441576.629538165
base,607,17026629.888382833
base,608,12429065.740931703
base,609,8014120.662897947
base,610,12058859.194204338
base,611,24504900.477322638
base,612,15847163.888989137
base,613,11911314.009824034
base,614,10940818.600861523
base,615,11691425.92294857
base,616,11830291.291660367
base,617,16571426.540989632
base,618,16611463.89861959
base,619,9891607.088191116
base,620,7326691.347411475
base,621,13097096.937330753
base,622,15261055.083778698
base,623,9263410.390225124
base,624,16944445.26640153
base,625,10145469.962493138
base,626,8297946.2479580715
base,627,13336780.885067321
base,628,19577178.015023608
base,629,11660315.0150696
base,630,10146343.029350549
base,631,14689095.131026465
base,632,11854874.024510775
base,633,7434591.041451443
base,634,12824839.54793082
base,635,14695456.363664465
base,636,10139522.950431705
base,637,12720173.407666106
base,638,12696178.295625843
base,639,14999754.82124605
base,640,17326568.945188608
base,641,13858360.87183847
base,642,14752773.208973095
base,643,13186479.82921
base,644,12636028.452280702
base,645,13954106.997385124
base,646,6229906.441844932
base,647,11442884.296659393
base,648,8912684.446083225
base,649,14645937.463835822
base,650,11496858.55319139
base,651,14307377.79055413
base,652,7669448.462727601
base,653,14337411.051103644
base,654,10243753.208654061
base,655,11554493.30004052
base,656,16282431.053851819
base,657,15172922.181832233
base,658,10647155.363829695
base,659,11876814.904696427
base,660,9191083.0722321
base,661,18367231.22908175
base,662,16450371.759601725
base,663,8237795.497423318
base,664,9896725.09723239
base,665,14158021.89061493
base,666,16379870.400761321
base,667,14634921.60721698
base,668,16140249.003995704
base,669,9978211.244670713
base,670,9972866.065745786
base,671,15847161.682846755
base,672,9583666.99298744
base,673,14002635.838730223
base,674,15710732.593319714
base,675,11410631.53569677
base,676,11415441.086726427
base,677,12740135.098571012
base,678,14086583.784250969
base,679,14454132.311292652
base,680,14477025.603530036
base,681,12865467.543193633
base,682,21732392.090355955
base,683,10917450.107700692
base,684,20191956.815398782
base,685,9562474.362205097
base,686,7349613.8626366
base,687,10208211.367770044
base,688,12896143.146102475
base,689,6442383.858341849
base,690,12993106.209806463
base,691,17531813.052421544
base,692,14983641.233823817
base,693,17851152.609563857
base,694,10612572.856899949
base,695,12465902.625594744
base,696,14719759.994132796
base,697,8975985.138844006
base,698,14774971.848475078
base,699,12110929.63024166
base,700,9168816.910748472
base,701,14468476.776227195
base,702,11483978.322029168
base,703,8417796.99404993
base,704,13408677.200460901
base,705,10485539.853471141
base,706,18346095.36032661
base,707,15143441.65441613
base,708,14928798.199292907
base,709,13311430.315637996
base,710,14050737.687938001
base,711,14917953.76611739
base,712,7849644.359522129
base,713,9255380.511787523
base,714,19660103.585367728
base,715,9227804.499083426
base,716,10935279.82974021
base,717,11717657.43713148
base,718,16691190.046020534
base,719,12634135.276481729
base,720,9079105.932741743
base,721,12094612.067464216
base,722,18647724.230308868
base,723,8559488.783867383
base,724,16343305.167570928
base,725,10185313.477881813
base,726,12840753.574417872
base,727,13791069.87456656
base,728,11954784.104287349
base,729,9384784.957990257
base,730,14836009.78326181
base,731,9098990.978869928
base,732,11469367.546913685
base,733,5334815.984624328
base,734,7394201.57526748
base,735,15978627.692356918
base,736,14339323.390860848
base,737,20290572.863036994
base,738,13944977.953010404
base,739,15370144.06665522
base,740,12440078.41201402
base,741,14000841.257365359
base,742,9663853.939085515
base,743,12113680.27852776
base,744,11468274.273042839
base,745,16466626.426524336
base,746,8101596.172722547
base,747,10432454.349733923
base,748,14699587.13593439
base,749,13640089.41794827
base,750,17286858.33679776
base,751,9129748.702768527
base,752,9687543.397341872
base,753,17202095.034612104
base,754,12044751.389487917
base,755,17329112.16092833
base,756,9843971.59648585
base,757,11384857.059822174
base,758,9876365.497895043
base,759,16333981.897043109
base,760,14612771.627320008
base,761,7620549.413389328
base,762,16972409.75934523
base,763,12550642.438011652
base,764,16468722.752754932
base,765,11833935.115277817
base,766,13088268.113010092
base,767,8870249.828146862
base,768,15483881.333603898
base,769,13510148.427078845
base,770,14347637.580454268
base,771,11646646.808248937
base,772,6347227.471178062
base,773,16071806.592567986
base,774,11946514.356871828
base,775,12696940.069894781
base,776,15193086.651720677
base,777,13087988.578413524
base,778,7857159.064865531
base,779,18480452.423099466
base,780,14583376.390245425
base,781,12101652.238453003
base,782,9370677.069913369
base,783,13939994.976894727
base,784,14458561.38130122
base,785,11062527.44587023
base,786,15049392.670256158
base,787,14224434.75681775
base,788,14958352.27544291
base,789,10931020.039611459
base,790,16039002.485743191
base,791,10257887.893191779
base,792,12807977.577826073
base,793,12893890.681596024
base,794,13078835.285021244
base,795,15010956.813023867
base,796,12388163.232907303
base,797,11485003.088309254
base,798,15095345.261437487
base,799,14150720.093020014
base,800,16813949.099043354
base,801,18205266.008538727
base,802,13541200.8778733
base,803,11142510.981742188
base,804,12465540.304551726
base,805,12588154.828797646
base,806,18891024.948682945
base,807,13766682.017732283
base,808,14454237.17246827
base,809,14368540.894994393
base,810,11076996.085505502
base,811,7443881.016507027
base,812,14823781.7886778
base,813,20188940.715914566
base,814,15970766.119767828
base,815,18274788.105025426
base,816,18880500.386856105
base,817,19526264.85659688
base,818,16306779.912509255
base,819,14992906.510455865
base,820,10388595.960468404
base,821,17320449.464423884
base,822,11593842.122223135
base,823,13134002.790424857
base,824,16988391.14740305
base,825,13093737.248137763
base,826,14489904.166812142
base,827,9437186.294685308
base,828,12955618.587210376
base,829,14956679.231979433
base,830,11144840.075282667
base,831,15673560.202055575
base,832,9553991.909012338
base,833,13741861.600970263
base,834,16778712.060568932
base,835,16968875.740109034
base,836,10575721.865002096
base,837,10045692.954357509
base,838,16818954.04089082
base,839,13405422.550166773
base,840,15760720.314470902
base,841,12969389.115492838
base,842,6039620.218661085
base,843,12155439.709599778
base,844,9181708.651340043
base,845,13898523.85304014
base,846,11343589.377883496
base,847,13860306.544286402
base,848,11414466.733899057
base,849,14434309.863323513
base,850,11278387.226847949
base,851,13658154.607820647
base,852,14819941.102759164
base,853,12245221.397974191
base,854,16457956.194824426
base,855,9905302.13585576
base,856,11293745.240155308
base,857,15622290.693891527
base,858,17644511.834759995
base,859,15062878.649654357
base,860,12346718.886029057
base,861,5824503.155788617
base,862,12374587.333483279
base,863,7611469.395671093
base,864,15344510.470719466
base,865,13148084.50096928
base,866,12065812.590832373
base,867,11101620.844872395
base,868,6821005.578803037
base,869,10083944.112190265
base,870,13103943.123110894
base,871,14692681.478503719
base,872,14316794.644494567
base,873,13784091.69960457
base,874,10419661.567881912
base,875,13415902.732902762
base,876,11751839.013327518
base,877,12212518.28012558
base,878,11509367.49454703
base,879,9584651.764191803
base,880,17611403.433168113
base,881,10361018.82599793
base,882,13035578.008184478
base,883,14497391.6519554
base,884,13991506.741235912
base,885,7453816.611167856
base,886,12776058.142016727
base,887,7315657.830580922
base,888,6584147.656927056
base,889,14429206.075005934
base,890,11590731.631099137
base,891,14820610.831584984
base,892,19399441.119474635
base,893,13817874.459126718
base,894,9403727.878784306
base,895,8753003.099456199
base,896,17502341.099511914
base,897,13308907.006502643
base,898,9709753.86035512
base,899,8638588.395920688
base,900,12886599.4827698
base,901,14439681.843375158
base,902,14126791.612763088
base,903,9229965.039394986
base,904,14428360.587549902
base,905,10264793.72026591
base,906,10467720.011247093
base,907,14719781.190770779
base,908,13521557.519635828
base,909,9525308.166186582
base,910,14460356.08346849
base,911,8535450.603540663
base,912,10849443.367141172
base,913,8720765.613027534
base,914,10517244.028465107
base,915,11236454.91129786
base,916,17686850.72587893
base,917,7563267.027742463
base,918,8984097.627048772
base,919,7239232.844233904
base,920,11820803.287513373
base,921,14986221.941738084
base,922,13210623.911053073
base,923,9567054.677000858
base,924,8596288.049740005
base,925,13574993.646066455
base,926,13160667.936679471
base,927,14350754.312548941
base,928,10550926.240650462
base,929,14618690.027075518
base,930,17356408.152319577
base,931,10591059.96731525
base,932,12333164.610066611
base,933,9209669.889093304
base,934,9932264.674743222
base,935,8392858.189816404
base,936,10591391.510105647
base,937,8607743.87626574
base,938,13324324.945591703
base,939,13878604.318593198
base,940,16961397.96503097
base,941,13264225.28072521
base,942,14295669.274800267
base,943,10378780.593359414
base,944,9039548.547883518
base,945,16248003.7373808
base,946,15936953.623254543
base,947,11747636.756168142
base,948,13116729.140753176
base,949,9047768.574674848
base,950,10308042.061058719
base,951,14830038.450027855
base,952,13827993.238242961
base,953,16770434.53337862
base,954,8732415.367024524
base,955,6401357.5208672425
base,956,14448533.681841655
base,957,11414421.571164556
base,958,17442556.165789377
base,959,10097524.174599996
base,960,9564143.626307223
base,961,12380815.716441019
base,962,11771604.921167934
base,963,6287017.565949801
base,964,18679946.72110617
base,965,18844312.35547493
base,966,11341003.907693477
base,967,10322844.29861077
base,968,21216737.4990502
base,969,15612768.64196814
base,970,8074591.992507216
base,971,12449466.086509915
base,972,11063135.5762229
base,973,13828331.360115267
base,974,11883760.23886654
base,975,15768819.174949734
base,976,17754257.455604177
base,977,9209999.18089856
base,978,13612599.593307732
base,979,11031020.437280776
base,980,11011127.216066703
base,981,13036815.399918936
base,982,14386493.48723149
base,983,9289150.751449903
base,984,10934081.37970796
base,985,11999409.62175946
base,986,11508249.028839774
base,987,14540766.886155711
base,988,13373981.7736131
base,989,10023122.634214284
base,990,6331797.846278453
base,991,11941059.226366213
base,992,13088059.707554406
base,993,12277739.084667575
base,994,16992121.25238721
base,995,12589319.851180494
base,996,11982697.700692551
base,997,14224256.966784371
base,998,12135144.07669252
base,999,9553120.959690094
base,1000,11864547.378646636
base,1001,8019801.61688178
base,1002,11924719.242461938
base,1003,9369346.360962585
base,1004,16160011.601714669
base,1005,12835806.404296014
base,1006,14544598.126265604
base,1007,14774900.766971685
base,1008,10895576.937920824
base,1009,16087916.807794029
base,1010,11255695.347755585
base,1011,12938392.23033139
base,1012,12949112.395809446
base,1013,15918033.917664124
base,1014,11231388.123473808
base,1015,16547210.51368373
base,1016,14010176.951066082
base,1017,8358382.8421495985
base,1018,11467774.688609784
base,1019,11752116.712238913
base,1020,10735584.127394384
base,1021,10895816.527464006
base,1022,9906833.677027268
base,1023,14992735.647512946
base,1024,18444202.960712463
base,1025,11928168.64790816
base,1026,11333325.382133009
base,1027,16670976.49466507
base,1028,18990164.033186644
base,1029,18297073.602118604
base,1030,11548997.90318295
base,1031,9038452.641363645
base,1032,13045094.483825777
base,1033,11724168.293278227
base,1034,13715575.3105767
base,1035,18582803.086697094
base,1036,9466426.024058552
base,1037,13774193.69312806
base,1038,12564886.586469674
base,1039,9220621.16625255
base,1040,20293751.122850977
base,1041,13046629.936110493
base,1042,16268717.047335938
base,1043,6161097.539258502
base,1044,12760545.278870009
base,1045,13804544.425342958
base,1046,10986621.489168605
base,1047,13976919.448467774
base,1048,17428901.405691866
base,1049,13503692.831509609
base,1050,7700328.098275759
base,1051,13736266.018534485
base,1052,11958570.161901671
base,1053,17782442.67032683
base,1054,9098962.675180357
base,1055,13471265.281466166
base,1056,11189173.101806665
base,1057,11152691.893395167
base,1058,19867505.111813378
base,1059,10374514.007992588
base,1060,14534766.380137783
base,1061,12168615.687879574
base,1062,10833563.579716401
base,1063,15598191.009490661
base,1064,9270869.68835247
base,1065,9134992.645348318
base,1066,6193297.863165117
base,1067,8858626.547155978
base,1068,10750799.738396088
base,1069,13247504.43883059
base,1070,9317127.43862397
base,1071,13145639.990418132
base,1072,16223499.490259621
base,1073,9536691.796433555
base,1074,10925847.563678566
base,1075,11245018.02432721
base,1076,5679195.650026701
base,1077,11807235.501844218
base,1078,13138382.257445877
base,1079,14556025.067639003
base,1080,14623911.223770397
base,1081,12102989.224244673
base,1082,9848350.653206555
base,1083,17943765.393553462
base,1084,12239570.892128434
base,1085,16107494.412245067
base,1086,14833230.745448941
base,1087,9951098.37631281
base,1088,9027514.819898052
base,1089,23134377.734600555
base,1090,21587880.10057901
base,1091,13512859.626034409
base,1092,19212989.564124115
base,1093,11647297.321825195
base,1094,13489780.403088307
base,1095,17964112.00858005
base,1096,9099070.209874056
base,1097,20387974.90052397
base,1098,15587251.2169252
base,1099,11497268.748963745
base,1100,8281072.80616682
base,1101,16022782.31224479
base,1102,14320904.338580811
base,1103,8954961.365837492
base,1104,14218822.268263627
base,1105,14834848.180897212
base,1106,13182625.24859139
base,1107,12199725.919580098
base,1108,11898533.23640349
base,1109,17261928.56072947
base,1110,14509589.212917514
base,1111,15239851.841306277
base,1112,14979064.696001226
base,1113,16193468.289020449
base,1114,18855590.152659953
base,1115,10874662.079687033
base,1116,15900760.72645651
base,1117,10260067.19243387
base,1118,16075572.674897656
base,1119,6232117.402318155
base,1120,13835147.178137342
base,1121,9306609.63444359
base,1122,15172382.05395569
base,1123,10362958.81230884
base,1124,10334953.638548193
base,1125,8554975.037785595
base,1126,10510298.441686047
base,1127,15457228.335727911
base,1128,15708415.843087235
base,1129,13145616.882414592
base,1130,13219742.331169154
base,1131,11851116.353862498
base,1132,9727309.00934844
base,1133,18994469.249552798
base,1134,9596084.738306666
base,1135,11586081.42099771
base,1136,8913370.488070799
base,1137,14034757.839352973
base,1138,16251091.080602288
base,1139,14466677.594057472
base,1140,12971801.071577301
base,1141,10107650.824238164
base,1142,12752095.391781954
base,1143,12050250.698080909
base,1144,9056083.723713169
base,1145,13042407.160149526
base,1146,14601300.663011149
base,1147,19879162.93534583
base,1148,12562398.991591323
base,1149,8308931.8399154935
